#MatchID	TeamID	OriginPlayerID	DestinationPlayerID	MatchPeriod	EventSubType
11	Opponent11	Opponent11_M1	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_M4	2H	Simple pass
11	Huskies	Huskies_M4	Huskies_M10	2H	Simple pass
11	Opponent11	Opponent11_M4	Opponent11_F1	2H	High pass
11	Huskies	Huskies_D3	Huskies_D7	2H	Launch
11	Huskies	Huskies_M10	Huskies_F4	2H	Simple pass
11	Opponent11	Opponent11_M3	Opponent11_M4	2H	Smart pass
11	Opponent11	Opponent11_D4	Opponent11_D1	2H	Head pass
11	Huskies	Huskies_F1	Huskies_M10	2H	Simple pass
11	Huskies	Huskies_D3	Huskies_F1	2H	High pass
11	Opponent11	Opponent11_D5	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_D5	2H	Simple pass
11	Opponent11	Opponent11_D5	Opponent11_F2	2H	High pass
11	Opponent11	Opponent11_F2	Opponent11_F1	2H	Head pass
11	Opponent11	Opponent11_M3	Opponent11_D4	2H	Simple pass
11	Huskies	Huskies_D1	Huskies_F1	2H	Head pass
11	Opponent11	Opponent11_D5	Opponent11_M4	2H	Head pass
11	Opponent11	Opponent11_M4	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_F2	2H	Simple pass
11	Huskies	Huskies_F4	Huskies_M8	2H	Simple pass
11	Huskies	Huskies_M4	Huskies_M8	2H	High pass
11	Opponent11	Opponent11_M1	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_D4	2H	Simple pass
11	Opponent11	Opponent11_F1	Opponent11_D2	2H	Simple pass
11	Opponent11	Opponent11_D2	Opponent11_F1	2H	Simple pass
11	Opponent11	Opponent11_D1	Opponent11_F3	2H	Launch
11	Opponent11	Opponent11_D2	Opponent11_M1	2H	Simple pass
11	Huskies	Huskies_D1	Huskies_D7	2H	Simple pass
11	Opponent11	Opponent11_M3	Opponent11_M1	2H	Launch
11	Opponent11	Opponent11_G2	Opponent11_D4	2H	Hand pass
11	Opponent11	Opponent11_D4	Opponent11_D2	2H	Simple pass
11	Opponent11	Opponent11_D4	Opponent11_G2	2H	Head pass
11	Opponent11	Opponent11_G2	Opponent11_D4	2H	Hand pass
11	Opponent11	Opponent11_D4	Opponent11_G2	2H	Simple pass
11	Huskies	Huskies_F4	Huskies_M10	2H	Simple pass
11	Huskies	Huskies_D3	Huskies_M4	2H	Head pass
11	Opponent11	Opponent11_M3	Opponent11_D1	2H	Simple pass
11	Opponent11	Opponent11_D1	Opponent11_F3	2H	Simple pass
11	Opponent11	Opponent11_F3	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_D1	2H	Simple pass
11	Opponent11	Opponent11_D1	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_M3	2H	Simple pass
11	Huskies	Huskies_M4	Huskies_F1	2H	Head pass
11	Huskies	Huskies_D3	Huskies_M1	2H	Launch
11	Opponent11	Opponent11_M1	Opponent11_F2	2H	Head pass
11	Huskies	Huskies_D7	Huskies_M8	2H	Launch
11	Opponent11	Opponent11_D4	Opponent11_D2	2H	Simple pass
11	Opponent11	Opponent11_D2	Opponent11_D5	2H	Simple pass
11	Opponent11	Opponent11_D5	Opponent11_D1	2H	Simple pass
11	Opponent11	Opponent11_D1	Opponent11_D5	2H	Simple pass
11	Opponent11	Opponent11_D5	Opponent11_G2	2H	Simple pass
11	Opponent11	Opponent11_G2	Opponent11_F3	2H	Launch
11	Opponent11	Opponent11_M1	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_D4	2H	Simple pass
11	Opponent11	Opponent11_D4	Opponent11_F3	2H	High pass
11	Huskies	Huskies_D7	Huskies_M4	2H	Simple pass
11	Opponent11	Opponent11_D2	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_D5	2H	Simple pass
11	Opponent11	Opponent11_D5	Opponent11_D1	2H	Simple pass
11	Huskies	Huskies_G1	Huskies_F1	2H	Launch
11	Opponent11	Opponent11_M3	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_D4	2H	Simple pass
11	Opponent11	Opponent11_D4	Opponent11_F1	2H	Simple pass
11	Opponent11	Opponent11_F1	Opponent11_F3	2H	Simple pass
11	Opponent11	Opponent11_F3	Opponent11_D1	2H	Simple pass
11	Opponent11	Opponent11_D1	Opponent11_M3	2H	Simple pass
11	Opponent11	Opponent11_M3	Opponent11_M2	2H	Simple pass
11	Opponent11	Opponent11_M2	Opponent11_F2	2H	Simple pass
11	Opponent11	Opponent11_F2	Opponent11_M2	2H	Smart pass
11	Opponent11	Opponent11_M2	Opponent11_M3	2H	Simple pass
11	Huskies	Huskies_G1	Huskies_F4	2H	High pass
12	Huskies	Huskies_M1	Huskies_D3	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	Simple pass
12	Huskies	Huskies_D7	Huskies_M8	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_M1	1H	Head pass
12	Huskies	Huskies_M1	Huskies_D7	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_M6	1H	Simple pass
12	Huskies	Huskies_M10	Huskies_D1	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D3	1H	Head pass
12	Opponent12	Opponent12_M4	Opponent12_D4	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_D4	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Huskies	Huskies_M6	Huskies_D4	1H	Simple pass
12	Huskies	Huskies_D4	Huskies_M6	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D2	1H	Head pass
12	Opponent12	Opponent12_M5	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D2	1H	Simple pass
12	Huskies	Huskies_D4	Huskies_M6	1H	Head pass
12	Opponent12	Opponent12_M5	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M6	1H	Simple pass
12	Huskies	Huskies_D7	Huskies_M1	1H	Simple pass
12	Huskies	Huskies_M1	Huskies_M8	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D4	1H	Launch
12	Opponent12	Opponent12_D4	Opponent12_M3	1H	Head pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M3	1H	Simple pass
12	Huskies	Huskies_M6	Huskies_F4	1H	Simple pass
12	Huskies	Huskies_F4	Huskies_M6	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M6	1H	High pass
12	Opponent12	Opponent12_D1	Opponent12_M1	1H	Head pass
12	Opponent12	Opponent12_M1	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_G1	1H	Head pass
12	Opponent12	Opponent12_G1	Opponent12_D1	1H	Hand pass
12	Opponent12	Opponent12_D1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M6	1H	Simple pass
12	Huskies	Huskies_M8	Huskies_M1	1H	Simple pass
12	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_D1	1H	Head pass
12	Opponent12	Opponent12_D1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	High pass
12	Huskies	Huskies_M8	Huskies_M1	1H	Simple pass
12	Huskies	Huskies_M1	Huskies_D3	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M4	1H	High pass
12	Opponent12	Opponent12_M4	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M6	Opponent12_M1	1H	Smart pass
12	Opponent12	Opponent12_M1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M6	1H	Smart pass
12	Huskies	Huskies_M6	Huskies_M8	1H	Simple pass
12	Huskies	Huskies_M8	Huskies_M1	1H	Simple pass
12	Huskies	Huskies_M6	Huskies_M1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_D4	1H	Head pass
12	Opponent12	Opponent12_M5	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D3	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_D7	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M6	1H	High pass
12	Huskies	Huskies_M1	Huskies_M6	1H	Simple pass
12	Huskies	Huskies_M6	Huskies_D4	1H	Simple pass
12	Huskies	Huskies_D4	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_D4	1H	Simple pass
12	Huskies	Huskies_D4	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_D7	1H	Simple pass
12	Huskies	Huskies_D7	Huskies_M3	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_D3	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_M6	1H	Simple pass
12	Huskies	Huskies_M6	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_D4	1H	Simple pass
12	Huskies	Huskies_D4	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
12	Huskies	Huskies_G1	Huskies_D7	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D2	1H	High pass
12	Huskies	Huskies_M6	Huskies_D1	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_D1	1H	Simple pass
12	Huskies	Huskies_M1	Huskies_M3	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_D3	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_G1	1H	Simple pass
12	Huskies	Huskies_G1	Huskies_M8	1H	High pass
12	Huskies	Huskies_M8	Huskies_M1	1H	Head pass
12	Huskies	Huskies_M1	Huskies_D7	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
12	Huskies	Huskies_G1	Huskies_M1	1H	High pass
12	Opponent12	Opponent12_D3	Opponent12_G1	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_M3	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_D4	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_M3	1H	Launch
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M5	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_G1	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_M4	1H	Launch
12	Huskies	Huskies_M1	Huskies_M8	1H	Simple pass
12	Huskies	Huskies_M8	Huskies_D3	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_F4	1H	Launch
12	Opponent12	Opponent12_D3	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M6	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	Smart pass
12	Opponent12	Opponent12_M1	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M2	1H	Simple pass
12	Huskies	Huskies_M10	Huskies_F4	1H	Simple pass
12	Huskies	Huskies_F4	Huskies_M3	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_M10	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M1	1H	Cross
12	Opponent12	Opponent12_M1	Opponent12_M4	1H	Simple pass
12	Huskies	Huskies_D3	Huskies_M10	1H	High pass
12	Opponent12	Opponent12_M5	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M6	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_D2	1H	Smart pass
12	Opponent12	Opponent12_D2	Opponent12_M6	1H	Cross
12	Huskies	Huskies_D1	Huskies_F4	1H	Head pass
12	Opponent12	Opponent12_M4	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M1	1H	Head pass
12	Opponent12	Opponent12_M1	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M4	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M6	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M5	1H	Simple pass
12	Huskies	Huskies_M1	Huskies_D7	1H	Simple pass
12	Huskies	Huskies_D7	Huskies_M1	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_D4	1H	Simple pass
12	Huskies	Huskies_M10	Huskies_M6	1H	Simple pass
12	Huskies	Huskies_M6	Huskies_M3	1H	Simple pass
12	Huskies	Huskies_M3	Huskies_D1	1H	Simple pass
12	Huskies	Huskies_D1	Huskies_D3	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_D4	1H	Smart pass
12	Opponent12	Opponent12_M5	Opponent12_M1	1H	High pass
12	Opponent12	Opponent12_M1	Opponent12_M5	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M3	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M1	1H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_D4	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D3	1H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D2	1H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_G1	1H	Simple pass
12	Opponent12	Opponent12_G1	Opponent12_D1	1H	Simple pass
12	Huskies	Huskies_M6	Huskies_F4	1H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M2	1H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_D1	1H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M5	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	2H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M1	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D2	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D4	2H	Simple pass
12	Opponent12	Opponent12_M4	Opponent12_M5	2H	Head pass
12	Opponent12	Opponent12_M5	Opponent12_M3	2H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M6	2H	Simple pass
12	Huskies	Huskies_D3	Huskies_G1	2H	Simple pass
12	Huskies	Huskies_M1	Huskies_M8	2H	Head pass
12	Huskies	Huskies_M8	Huskies_F4	2H	Simple pass
12	Huskies	Huskies_M8	Huskies_D4	2H	Cross
12	Huskies	Huskies_D4	Huskies_M6	2H	Smart pass
12	Huskies	Huskies_M6	Huskies_F1	2H	Cross
12	Huskies	Huskies_D1	Huskies_D7	2H	Simple pass
12	Huskies	Huskies_D7	Huskies_F4	2H	Simple pass
12	Huskies	Huskies_M8	Huskies_M1	2H	Simple pass
12	Huskies	Huskies_M1	Huskies_M4	2H	Simple pass
12	Huskies	Huskies_M4	Huskies_D1	2H	Simple pass
12	Huskies	Huskies_D1	Huskies_D4	2H	Simple pass
12	Huskies	Huskies_D4	Huskies_D1	2H	Simple pass
12	Huskies	Huskies_D1	Huskies_G1	2H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_M2	2H	Head pass
12	Opponent12	Opponent12_D3	Opponent12_M5	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D3	2H	Simple pass
12	Opponent12	Opponent12_D3	Opponent12_G1	2H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D3	2H	Head pass
12	Opponent12	Opponent12_D3	Opponent12_M5	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_M4	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D4	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D4	2H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_D1	2H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_M2	2H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M3	2H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_D4	2H	Simple pass
12	Opponent12	Opponent12_D4	Opponent12_M3	2H	Simple pass
12	Opponent12	Opponent12_M3	Opponent12_M4	2H	Simple pass
12	Huskies	Huskies_M8	Huskies_M1	2H	Simple pass
12	Huskies	Huskies_M1	Huskies_F1	2H	High pass
12	Opponent12	Opponent12_M4	Opponent12_M5	2H	Simple pass
12	Opponent12	Opponent12_M5	Opponent12_D1	2H	Simple pass
12	Opponent12	Opponent12_D1	Opponent12_D2	2H	Simple pass
12	Opponent12	Opponent12_D2	Opponent12_M2	2H	Simple pass
12	Opponent12	Opponent12_M2	Opponent12_M1	2H	Simple pass
